,ARTG ID,Search String,Product name,Active ingredients,Sponsor name,Start Date,Dosage Form,Route of Administration,Effective Date,Status,Ingredient 1,Ingredient 1 strength,Ingredient 2,Ingredient 2 strength,Ingredient 3,Ingredient 3 strength
963,336610,mebendazole,['VERMOX mebendazole 20mg/mL chocolate flavour oral suspension bottle'],['mebendazole'],['iNova Pharmaceuticals (Australia) Pty Ltd'],['19/05/2020'],"['Oral Liquid, suspension']",['Oral '],['19/05/2020'],['Active'],['mebendazole'],['20mg/mL'],,,,
964,314717,mebendazole,['PHARMACY CHOICE WORMING TABLETS mebendazole 100 mg chewable tablet blister pack'],['mebendazole'],['Cipla Australia Pty Ltd'],['22/02/2019'],"['Tablet, chewable']",['Oral '],['17/02/2021'],['Active'],['mebendazole'],['100mg'],,,,
965,314500,mebendazole,['TERRYWHITE CHEMMART WORM TREATMENT mebendazole 100 mg chewable tablet blister pack'],['mebendazole'],['Cipla Australia Pty Ltd'],['19/02/2019'],"['Tablet, chewable']",['Oral '],['17/02/2021'],['Active'],['mebendazole'],['100mg'],,,,
966,304100,mebendazole,['BLOOMS THE CHEMIST WORM TREATMENT mebendazole 100mg chewable tablet blister pack'],['mebendazole'],['Apotex Pty Ltd'],['8/06/2018'],"['Tablet, chewable']",['Oral '],['23/03/2020'],['Active'],['mebendazole'],['100mg'],,,,
967,229073,mebendazole,['APOHEALTH Worm Treatment mebendazole 100mg chewable tablet blister pack'],['mebendazole'],['Apotex Pty Ltd'],['10/10/2014'],"['Tablet, chewable']",['Oral '],['23/03/2020'],['Active'],['mebendazole'],['100mg'],,,,
968,222321,mebendazole,['AMCAL WORM TREATMENT mebendazole 100mg chewable tablet blister pack'],['mebendazole'],['Cipla Australia Pty Ltd'],['10/04/2014'],"['Tablet, chewable']",['Oral '],['27/03/2020'],['Active'],['mebendazole'],['100mg'],,,,
969,202686,mebendazole,['PHARMACY ACTION WORM TREATMENT mebendazole 100mg tablet blister pack'],['mebendazole'],['Generic Health Pty Ltd'],['5/11/2012'],"['Tablet, uncoated']",['Oral '],['23/11/2020'],['Active'],['mebendazole'],['100mg'],,,,
970,176298,mebendazole,['VERMOX CHOC CHEWS mebendazole 100 mg chewable tablet blister pack'],['mebendazole'],['iNova Pharmaceuticals (Australia) Pty Ltd'],['1/10/2010'],"['Tablet, chewable']",['Oral '],['17/06/2019'],['Active'],['mebendazole'],['100mg'],,,,
971,175665,mebendazole,['TRUST DEWORM mebendazole 100mg chewable tablet blister pack'],['mebendazole'],['Cipla Australia Pty Ltd'],['10/09/2010'],"['Tablet, chewable']",['Oral '],['17/02/2021'],['Active'],['mebendazole'],['100mg'],,,,
972,151452,mebendazole,['PHARMACY HEALTH WORM TREATMENT mebendazole 100mg chewable tablet blister pack'],['mebendazole'],['Cipla Australia Pty Ltd'],['3/04/2008'],"['Tablet, chewable']",['Oral '],['15/04/2020'],['Active'],['mebendazole'],['100mg'],,,,
973,151451,mebendazole,['PRICELINE WORM TREATMENT mebendazole 100mg chewable tablet blister pack'],['mebendazole'],['Cipla Australia Pty Ltd'],['3/04/2008'],"['Tablet, chewable']",['Oral '],['6/05/2020'],['Active'],['mebendazole'],['100mg'],,,,
974,125654,mebendazole,['VERMOX ORANGE TABLETS mebendazole 100 mg orange flavour tablet blister pack'],['mebendazole'],['iNova Pharmaceuticals (Australia) Pty Ltd'],['20/02/2006'],"['Tablet, uncoated']",['Oral '],['17/06/2019'],['Active'],['mebendazole'],['100mg'],,,,
975,54675,meropenem,['MERREM meropenem (as trihydrate) 500mg powder for injection vial'],['meropenem'],['Pfizer Australia Pty Ltd'],['25/07/1996'],"['Injection, powder for']",['Intravenous '],['11/11/2019'],['Active'],['meropenem'],['500mg'],,,,
976,54674,meropenem,['MERREM meropenem (as trihydrate) 1g powder for injection vial'],['meropenem'],['Pfizer Australia Pty Ltd'],['25/07/1996'],"['Injection, powder for']",['Intravenous '],['12/11/2019'],['Active'],['meropenem'],['1g'],,,,
977,316982,meropenem,['MEROPENEM JUNO meropenem (as trihydrate) 500 mg powder for injection vial'],['meropenem trihydrate'],['Juno Pharmaceuticals Pty Ltd'],['15/07/2020'],"['Injection, powder for']",['Intravenous Bolus '],['15/07/2020'],['Active'],['meropenem trihydrate'],['570mg'],,,,
978,316981,meropenem,['MEROPENEM JUNO meropenem (as trihydrate) 1 g powder for injection vial'],['meropenem trihydrate'],['Juno Pharmaceuticals Pty Ltd'],['15/07/2020'],"['Injection, powder for']",['Intravenous '],['15/07/2020'],['Active'],['meropenem trihydrate'],['1140mg'],,,,
979,218844,meropenem,['APO-MEROPENEM meropenem (as trihydrate) 500 mg powder for injection vial'],['meropenem trihydrate'],['Apotex Pty Ltd'],['18/12/2014'],"['Injection, powder for']",['Intravenous '],['4/09/2020'],['Active'],['meropenem trihydrate'],['570.5mg'],,,,
980,218843,meropenem,['MEROPENEM APOTEX meropenem (as trihydrate) 500 mg powder for injection vial'],['meropenem trihydrate'],['Apotex Pty Ltd'],['18/12/2014'],"['Injection, powder for']",['Intravenous '],['4/09/2020'],['Active'],['meropenem trihydrate'],['570.5mg'],,,,
981,218842,meropenem,['GENRX MEROPENEM meropenem (as trihydrate) 500 mg powder for injection vial'],['meropenem trihydrate'],['Apotex Pty Ltd'],['18/12/2014'],"['Injection, powder for']",['Intravenous '],['4/09/2020'],['Active'],['meropenem trihydrate'],['570.5mg'],,,,
982,218841,meropenem,['APO-MEROPENEM meropenem (as trihydrate) 1000 mg powder for injection vial'],['meropenem trihydrate'],['Apotex Pty Ltd'],['18/12/2014'],"['Injection, powder for']",['Intravenous '],['4/09/2020'],['Active'],['meropenem trihydrate'],['1141mg'],,,,
983,218840,meropenem,['MEROPENEM APOTEX meropenem (as trihydrate) 1000 mg powder for injection vial'],['meropenem trihydrate'],['Apotex Pty Ltd'],['18/12/2014'],"['Injection, powder for']",['Intravenous '],['4/09/2020'],['Active'],['meropenem trihydrate'],['1141mg'],,,,
984,218838,meropenem,['GENRX MEROPENEM meropenem (as trihydrate) 1000 mg powder for injection vial'],['meropenem trihydrate'],['Apotex Pty Ltd'],['18/12/2014'],"['Injection, powder for']",['Intravenous '],['4/09/2020'],['Active'],['meropenem trihydrate'],['1141mg'],,,,
985,203808,meropenem,['MEROPENEM MAXRX meropenem (as trihydrate) 500 mg powder for injection vial'],['meropenem trihydrate'],['Lupin Australia Pty Limited'],['19/06/2014'],"['Injection, powder for']",['Intravenous '],['4/02/2020'],['Active'],['meropenem trihydrate'],['570mg'],,,,
986,203807,meropenem,['MEROPENEM MAXRX meropenem (as trihydrate) 1 g powder for injection vial'],['meropenem trihydrate'],['Lupin Australia Pty Limited'],['19/06/2014'],"['Injection, powder for']",['Intravenous '],['4/02/2020'],['Active'],['meropenem trihydrate'],['1140mg'],,,,
987,203806,meropenem,['MEROPENEM GH meropenem (as trihydrate) 1 g powder for injection vial'],['meropenem trihydrate'],['Lupin Australia Pty Limited'],['19/06/2014'],"['Injection, powder for']",['Intravenous '],['6/07/2020'],['Active'],['meropenem trihydrate'],['1140mg'],,,,
988,203805,meropenem,['MEROPENEM GH meropenem (as trihydrate) 500 mg powder for injection vial'],['meropenem trihydrate'],['Lupin Australia Pty Limited'],['19/06/2014'],"['Injection, powder for']",['Intravenous '],['6/07/2020'],['Active'],['meropenem trihydrate'],['570mg'],,,,
989,196966,meropenem,['Meropenem Kabi meropenem (as trihydrate) 1 g Powder for Injection Vials'],['meropenem trihydrate'],['Fresenius Kabi Australia Pty Ltd'],['25/03/2013'],"['Injection, powder for']",['Intravenous '],['15/12/2020'],['Active'],['meropenem trihydrate'],['1140mg'],,,,
990,196965,meropenem,['Meropenem Kabi meropenem (as trihydrate) 500 mg Powder for Injection Vials'],['meropenem trihydrate'],['Fresenius Kabi Australia Pty Ltd'],['25/03/2013'],"['Injection, powder for']",['Intravenous '],['15/12/2020'],['Active'],['meropenem trihydrate'],['570mg'],,,,
991,169660,meropenem,['ROPENN meropenem (as trihydrate) 1 g powder for injection vial'],['meropenem trihydrate'],['Medis Pharma Pty Ltd'],['1/08/2011'],"['Inhalation, powder for']",['Intravenous '],['28/11/2019'],['Active'],['meropenem trihydrate'],['1140mg'],,,,
992,169659,meropenem,['ROPENN meropenem (as trihydrate) 500 mg powder for injection vial'],['meropenem trihydrate'],['Medis Pharma Pty Ltd'],['1/08/2011'],"['Injection, powder for']",['Intravenous '],['28/11/2019'],['Active'],['meropenem trihydrate'],['570mg'],,,,
993,169658,meropenem,['MOPENN meropenem (as trihydrate) 500 mg powder for injection vial'],['meropenem trihydrate'],['Medis Pharma Pty Ltd'],['1/08/2011'],"['Injection, powder for']",['Intravenous '],['28/11/2019'],['Active'],['meropenem trihydrate'],['570mg'],,,,
994,169657,meropenem,['MOPENN meropenem (as trihydrate) 1 g powder for injection vial'],['meropenem trihydrate'],['Medis Pharma Pty Ltd'],['1/08/2011'],"['Inhalation, powder for']",['Intravenous '],['28/11/2019'],['Active'],['meropenem trihydrate'],['1140mg'],,,,
995,167025,meropenem,['MEROPENEM RANBAXY meropenem (as trihydrate) 500mg powder for injection vial'],['meropenem trihydrate'],['Sun Pharma ANZ Pty Ltd'],['7/07/2011'],"['Injection, powder for']",['Intravenous Bolus '],['19/11/2020'],['Active'],['meropenem trihydrate'],['570mg'],,,,
996,167024,meropenem,['MEROPENEM RANBAXY meropenem (as trihydrate) 1g powder for injection vial'],['meropenem trihydrate'],['Sun Pharma ANZ Pty Ltd'],['7/07/2011'],"['Injection, powder for']",['Intravenous Infusion '],['19/11/2020'],['Active'],['meropenem trihydrate'],['1140mg'],,,,
997,163773,meropenem,['MEROPENEM SANDOZ meropenem (as trihydrate) 500mg powder for injection vial'],['meropenem trihydrate'],['Sandoz Pty Ltd'],['12/01/2011'],"['Injection, powder for']",['Intravenous Infusion '],['11/09/2014'],['Active'],['meropenem trihydrate'],['570.78mg'],,,,
998,163772,meropenem,['MEROPENEM SANDOZ meropenem (as trihydrate) 1g powder for injection vial'],['meropenem trihydrate'],['Sandoz Pty Ltd'],['12/01/2011'],"['Injection, powder for']",['Intravenous Bolus '],['11/09/2014'],['Active'],['meropenem trihydrate'],['1.1415g'],,,,
999,73743,metronidazole,['ZIDOVAL VAGINAL GEL metronidazole 7.5mg/g gel tube'],['metronidazole'],['iNova Pharmaceuticals (Australia) Pty Ltd'],['18/04/2000'],['Gel'],['Vaginal '],['2/04/2019'],['Active'],['metronidazole'],['7.5mg/g'],,,,
1000,72393,metronidazole,['ROZEX metronidazole 7.5mg/g cream tube'],['metronidazole'],['Galderma Australia Pty Ltd'],['27/02/2002'],['Cream'],['Topical '],['23/12/2019'],['Active'],['metronidazole'],['7.5mg/g'],,,,
1001,53981,metronidazole,['METROZINE metronidazole 500mg in 100mL injection vial'],['metronidazole'],['Proqualix Pty Ltd - in Administration'],['7/11/1995'],"['Injection, intravenous infusion']",['Intravenous Infusion '],['3/07/2002'],['Active'],['metronidazole'],"['500mg', '5mg/mL']",,,,
1002,310261,metronidazole,['METRONIDAZOLE KABI metronidazole 500mg/100mL solution for injection bottle'],['metronidazole'],['Fresenius Kabi Australia Pty Ltd'],['4/12/2019'],"['Injection, solution']",[],['4/12/2019'],['Active'],['metronidazole'],"['500mg', '500mg/100mL']",,,,
1003,292572,metronidazole,['METRONIDAZOLE BP IV INFUSION 500mg/100mL injection bag'],['metronidazole'],['Baxter Healthcare Pty Ltd'],['8/08/2017'],"['Injection, intravenous infusion']",['Intravenous Infusion '],['8/08/2017'],['Active'],['metronidazole'],['5mg/mL'],,,,
1004,27501,metronidazole,['FLAGYL S benzoyl metronidazole 64 mg/mL suspension oral liquid bottle'],['metronidazole benzoate'],['Sanofi-Aventis Australia Pty Ltd'],['21/10/1991'],"['Oral Liquid, suspension']",['Oral '],['21/08/2020'],['Active'],['metronidazole benzoate'],['64mg/mL'],,,,
1005,27499,metronidazole,['FLAGYL metronidazole 500 mg suppositories blister pack'],['metronidazole'],['Sanofi-Aventis Australia Pty Ltd'],['21/10/1991'],['Suppository'],['Rectal '],['29/07/2020'],['Active'],['metronidazole'],"['m', '500mg']",,,,
1006,225440,metronidazole,['Metronidazole Infusion 500mg in 100mL'],['metronidazole'],['Pfizer (Perth) Pty Ltd'],['7/07/2014'],"['Injection, intravenous infusion']",['Intravenous Infusion '],['7/07/2014'],['Active'],['metronidazole'],['5mg/mL'],,,,
1007,214978,metronidazole,['Metrogel 7.5mg/g vaginal gel Tube'],['metronidazole'],['iNova Pharmaceuticals (Australia) Pty Ltd'],['24/09/2013'],['Gel'],['Vaginal '],['24/09/2013'],['Active'],['metronidazole'],['7.5mg/g'],,,,
1008,17655,metronidazole,['METROGYL 400 metronidazole 400mg tablet bottle'],['metronidazole'],['Alphapharm Pty Ltd'],['20/09/1991'],"['Tablet, uncoated']",['Oral '],['20/01/2021'],['Active'],['metronidazole'],"['m', '400mg']",,,,
1009,17654,metronidazole,['METROGYL 200 metronidazole 200mg tablet bottlet'],['metronidazole'],['Alphapharm Pty Ltd'],['20/09/1991'],"['Tablet, uncoated']",['Oral '],['20/01/2021'],['Active'],['metronidazole'],"['m', '200mg']",,,,
1010,165164,metronidazole,['METRONIDAZOLE BAXTER metronidazole 500mg/100mL solution for injection bag'],['metronidazole'],['Baxter Healthcare Pty Ltd'],['15/07/2011'],"['Injection, solution']",['Intravenous Infusion '],['7/12/2018'],['Active'],['metronidazole'],"['500mg/100mL', '5mg/mL']",,,,
1011,165161,metronidazole,['METRONIDAZOLE-CLARIS metronidazole 500mg/100mL solution for injection vial'],['metronidazole'],['Baxter Healthcare Pty Ltd'],['15/07/2011'],"['Injection, solution']",['Intravenous Infusion '],['13/09/2019'],['Active'],['metronidazole'],"['500mg/100mL', '5mg/mL']",,,,
1012,160175,metronidazole,['METRONIDE 400 metronidazole 400 mg tablet blister pack'],['metronidazole'],['Sanofi-Aventis Australia Pty Ltd'],['22/06/2009'],"['Tablet, uncoated']",['Oral '],['17/09/2020'],['Active'],['metronidazole'],['400mg'],,,,
1013,160174,metronidazole,['FLAGYL metronidazole 400 mg tablet blister pack'],['metronidazole'],['Sanofi-Aventis Australia Pty Ltd'],['22/06/2009'],"['Tablet, uncoated']",['Oral '],['17/09/2020'],['Active'],['metronidazole'],['400mg'],,,,
1014,160173,metronidazole,['METRONIDE 200 metronidazole 200 mg tablet blister pack'],['metronidazole'],['Sanofi-Aventis Australia Pty Ltd'],['22/06/2009'],"['Tablet, uncoated']",['Oral '],['17/09/2020'],['Active'],['metronidazole'],['200mg'],,,,
1015,160171,metronidazole,['FLAGYL metronidazole 200 mg tablet blister pack'],['metronidazole'],['Sanofi-Aventis Australia Pty Ltd'],['22/06/2009'],"['Tablet, uncoated']",['Oral '],['17/09/2020'],['Active'],['metronidazole'],['200mg'],,,,
1016,15550,metronidazole,['METROGEL Gel'],['metronidazole'],['Galderma Australia Pty Ltd'],['20/09/1991'],['Gel'],['Topical '],['3/07/2002'],['Active'],['metronidazole'],['7.5mg/g'],,,,
1017,15211,metronidazole,['ROZEX GEL'],['metronidazole'],['Galderma Australia Pty Ltd'],['9/09/1991'],['Gel'],['Topical '],['23/12/2019'],['Active'],['metronidazole'],['7.5mg/g'],,,,
1018,129476,metronidazole,['METRONIDAZOLE JUNO metronidazole 500mg/100mL solution for injection bag'],['metronidazole'],['Juno Pharmaceuticals Pty Ltd'],['10/05/2007'],"['Injection, solution']",['Intravenous '],['31/03/2021'],['Active'],['metronidazole'],"['m', '500mg', '500mg/100mL']",,,,
1019,12728,metronidazole,['Pfizer (Australia) METRONIDAZOLE 5mg/mL (0.5%) injection vial'],['metronidazole'],['Pfizer Australia Pty Ltd'],['13/08/1991'],"['Injection, solution']",['Intravenous '],['16/02/2021'],['Active'],['metronidazole'],"['m', '5mg', '5mg/mL']",,,,
1020,10846,metronidazole,['Metronidazole Gel 0.5%'],['metronidazole'],['Orion Laboratories Pty Ltd T/A Perrigo Australia'],['9/07/1991'],['Gel'],['Topical '],['3/07/2002'],['Active'],['metronidazole'],"['0.5', 'G', '5mg/mL']",,,,
1021,81598,moxifloxacin,['AVELOX IV 400 moxifloxacin 400 mg/250 mL (as hydrochloride) intravenous infusion solution bottle'],['moxifloxacin'],['Bayer Australia Ltd'],['31/01/2002'],"['Injection, intravenous infusion']",['Intravenous '],['26/02/2021'],['Active'],['moxifloxacin'],"['400mg/250', '.', 'm', '1.6mg/mL']",,,,
1022,78977,moxifloxacin,['AVELOX IV 400 moxifloxacin 400 mg/250 mL (as hydrochloride) intravenous infusion solution bag'],['moxifloxacin'],['Bayer Australia Ltd'],['31/01/2002'],"['Injection, intravenous infusion']",['Intravenous '],['26/02/2021'],['Active'],['moxifloxacin'],"['400mg/250', '.', 'm', '1.6mg/mL']",,,,
1023,75766,moxifloxacin,['AVELOX moxifloxacin 400 mg (as hydrochloride) tablet blister pack'],['moxifloxacin'],['Bayer Australia Ltd'],['21/12/2000'],"['Tablet, film coated']",['Oral '],['26/02/2021'],['Active'],['moxifloxacin'],"['m', '400mg', '.']",,,,
1024,309824,moxifloxacin,['MOXIFLOXACIN APO moxifloxacin (as hydrochloride monohydrate) 400 mg tablet blister pack'],['moxifloxacin hydrochloride monohydrate'],['Apotex Pty Ltd'],['9/08/2019'],"['Tablet, film coated']",['Oral '],['19/12/2019'],['Active'],['moxifloxacin hydrochloride monohydrate'],['436.33mg'],,,,
1025,260842,moxifloxacin,['MOXIFLOXACIN-BAXTER moxifloxacin (as hydrochloride) 400 mg/250 mL solution for intravenous infusion bottle'],['moxifloxacin hydrochloride'],['Baxter Healthcare Pty Ltd'],['30/08/2016'],"['Injection, intravenous infusion']",['Intravenous Infusion '],['11/10/2019'],['Active'],['moxifloxacin hydrochloride'],['1.74mg/mL'],,,,
1026,241253,moxifloxacin,['MOXIFLOXACIN KABI moxifloxacin (as hydrochloride) 400mg/250mL intravenous infusion injection bottle'],['moxifloxacin hydrochloride'],['Fresenius Kabi Australia Pty Ltd'],['9/05/2016'],"['Injection, intravenous infusion']",['Intravenous '],['21/02/2020'],['Active'],['moxifloxacin hydrochloride'],['1.75mg/mL'],,,,
1027,241252,moxifloxacin,['MOXIFLOXACIN KABI moxifloxacin (as hydrochloride) 400mg/250mL intravenous infusion injection bag'],['moxifloxacin hydrochloride'],['Fresenius Kabi Australia Pty Ltd'],['9/05/2016'],"['Injection, intravenous infusion']",['Intravenous '],['21/02/2020'],['Active'],['moxifloxacin hydrochloride'],['1.75mg/mL'],,,,
1028,223566,moxifloxacin,['GenRx MOXIFLOXACIN moxifloxacin (as hydrochloride monohydrate) 400 mg film coated tablet blister pack'],['moxifloxacin hydrochloride monohydrate'],['Apotex Pty Ltd'],['15/03/2016'],"['Tablet, film coated']",['Oral '],['18/12/2019'],['Active'],['moxifloxacin hydrochloride monohydrate'],['454.28mg'],,,,
1029,223564,moxifloxacin,['MOXIFLOXACIN APOTEX moxifloxacin (as hydrochloride monohydrate) 400 mg film coated tablet blister pack'],['moxifloxacin hydrochloride monohydrate'],['Apotex Pty Ltd'],['15/03/2016'],"['Tablet, film coated']",['Oral '],['18/12/2019'],['Active'],['moxifloxacin hydrochloride monohydrate'],['454.28mg'],,,,
1030,72099,nevirapine,['VIRAMUNE nevirapine (as hemihydrate) 10mg/mL oral liquid bottle'],['nevirapine hemihydrate'],['Boehringer Ingelheim Pty Ltd'],['2/08/2000'],"['Oral Liquid, suspension']",['Oral '],['9/04/2021'],['Active'],['nevirapine hemihydrate'],['10.35mg/mL'],,,,
1031,272979,nevirapine,['Nevirapine XR APOTEX nevirapine 400 mg modified release tablet blister pack'],['nevirapine'],['Apotex Pty Ltd'],['25/01/2017'],"['Tablet, modified release']",['Oral '],['13/12/2018'],['Active'],['nevirapine'],"['m', '400mg', '400mgm', '.']",,,,
1032,220946,nevirapine,['APO-NEVIRAPINE nevirapine 200 mg tablet blister pack'],['nevirapine'],['Apotex Pty Ltd'],['17/03/2016'],['Tablet'],['Oral '],['13/12/2018'],['Active'],['nevirapine'],['200mg'],,,,
1033,220945,nevirapine,['NEVIRAPINE APOTEX nevirapine 200 mg tablet blister pack'],['nevirapine'],['Apotex Pty Ltd'],['17/03/2016'],['Tablet'],['Oral '],['13/12/2018'],['Active'],['nevirapine'],['200mg'],,,,
1034,220944,nevirapine,['GENRX NEVIRAPINE nevirapine 200 mg tablet blister pack'],['nevirapine'],['Apotex Pty Ltd'],['17/03/2016'],['Tablet'],['Oral '],['13/12/2018'],['Active'],['nevirapine'],['200mg'],,,,
1035,199200,nevirapine,['VIRAPIN nevirapine 200 mg tablet blister pack'],['nevirapine'],['Southern Cross Pharma Pty Ltd'],['30/07/2013'],"['Tablet, uncoated']",['Oral '],['7/10/2014'],['Active'],['nevirapine'],['200mg'],,,,
1036,199199,nevirapine,['NEVIRAPINE SCP nevirapine 200 mg tablet blister pack'],['nevirapine'],['Southern Cross Pharma Pty Ltd'],['30/07/2013'],"['Tablet, uncoated']",['Oral '],['7/10/2014'],['Active'],['nevirapine'],['200mg'],,,,
1037,195529,nevirapine,['NEVIRA nevirapine 200 mg tablets bottle pack'],['nevirapine'],['Sun Pharma ANZ Pty Ltd'],['7/11/2012'],"['Tablet, uncoated']",['Oral '],['2/02/2015'],['Active'],['nevirapine'],['200mg'],,,,
1038,195528,nevirapine,['NEVIRAPINE RBX nevirapine 200 mg tablets blister pack'],['nevirapine'],['Sun Pharma ANZ Pty Ltd'],['7/11/2012'],"['Tablet, uncoated']",['Oral '],['2/02/2015'],['Active'],['nevirapine'],['200mg'],,,,
1039,195527,nevirapine,['NEVIRA nevirapine 200 mg tablets blister pack'],['nevirapine'],['Sun Pharma ANZ Pty Ltd'],['7/11/2012'],"['Tablet, uncoated']",['Oral '],['2/02/2015'],['Active'],['nevirapine'],['200mg'],,,,
1040,176980,nevirapine,['VIRAMUNE XR nevirapine 400 mg extended-release tablet blister pack'],['nevirapine'],['Boehringer Ingelheim Pty Ltd'],['4/01/2012'],"['Tablet, modified release']",['Oral '],['30/10/2020'],['Active'],['nevirapine'],"['400mg', '.']",,,,
1041,167307,nevirapine,['NEVIRAPINE ALPHAPHARM nevirapine 200 mg tablet bottle'],['nevirapine'],['Alphapharm Pty Ltd'],['17/04/2012'],"['Tablet, uncoated']",['Oral '],['21/12/2020'],['Active'],['nevirapine'],['200mg'],,,,
1042,167306,nevirapine,['NEVIRAPINE ALPHAPHARM nevirapine 200 mg tablet blister pack'],['nevirapine'],['Alphapharm Pty Ltd'],['17/04/2012'],"['Tablet, uncoated']",['Oral '],['21/12/2020'],['Active'],['nevirapine'],['200mg'],,,,
1043,60065,nitrofurantoin,['MACRODANTIN 100mg Capsule'],['nitrofurantoin'],['Pfizer Australia Pty Ltd'],['29/05/1997'],"['Capsule, hard']",['Oral '],['21/05/2020'],['Active'],['nitrofurantoin'],['100mg'],,,,
1044,60064,nitrofurantoin,['MACRODANTIN 50mg capsules'],['nitrofurantoin'],['Pfizer Australia Pty Ltd'],['29/05/1997'],"['Capsule, hard']",['Oral '],['21/05/2020'],['Active'],['nitrofurantoin'],['50mg'],,,,
1045,319275,nitrofurantoin,['NITROFURANTOIN EM nitrofurantoin 50 mg capsule blister'],['nitrofurantoin'],['Emcure Pharmaceuticals Pty Ltd'],['22/10/2020'],"['Capsule, hard']",['Oral '],['7/04/2021'],['Active'],['nitrofurantoin'],['50mg'],,,,
1046,319274,nitrofurantoin,['NITROFURANTOIN EM nitrofurantoin 100 mg capsule blister'],['nitrofurantoin'],['Emcure Pharmaceuticals Pty Ltd'],['22/10/2020'],"['Capsule, hard']",['Oral '],['7/04/2021'],['Active'],['nitrofurantoin'],['100mg'],,,,
1047,299387,nitrofurantoin,['NITROFURANTOIN MLABS nitrofurantoin 100 mg capsule bottle pack'],['nitrofurantoin'],['Micro Labs Pty Ltd'],['21/12/2018'],"['Capsule, hard']",['Oral '],['21/12/2018'],['Active'],['nitrofurantoin'],"['100mg', 'ML']",,,,
1048,299386,nitrofurantoin,['NITRODANTIN nitrofurantoin 100 mg capsule bottle pack'],['nitrofurantoin'],['Micro Labs Pty Ltd'],['21/12/2018'],"['Capsule, hard']",['Oral '],['21/12/2018'],['Active'],['nitrofurantoin'],['100mg'],,,,
1049,299385,nitrofurantoin,['APO-NITROFURANTOIN nitrofurantoin 100 mg capsule bottle pack'],['nitrofurantoin'],['Apotex Pty Ltd'],['21/12/2018'],"['Capsule, hard']",['Oral '],['21/05/2020'],['Active'],['nitrofurantoin'],['100mg'],,,,
1050,299384,nitrofurantoin,['URODANTIN nitrofurantoin 50 mg capsule bottle pack'],['nitrofurantoin'],['Micro Labs Pty Ltd'],['21/12/2018'],"['Capsule, hard']",['Oral '],['21/12/2018'],['Active'],['nitrofurantoin'],['50mg'],,,,
1051,299383,nitrofurantoin,['APO-NITROFURANTOIN nitrofurantoin 50 mg capsule bottle pack'],['nitrofurantoin'],['Apotex Pty Ltd'],['21/12/2018'],"['Capsule, hard']",['Oral '],['21/05/2020'],['Active'],['nitrofurantoin'],['50mg'],,,,
1052,299382,nitrofurantoin,['NITROFURANTOIN MLABS nitrofurantoin 50 mg capsule bottle pack'],['nitrofurantoin'],['Micro Labs Pty Ltd'],['21/12/2018'],"['Capsule, hard']",['Oral '],['21/12/2018'],['Active'],['nitrofurantoin'],"['ML', '50mg']",,,,
1053,299381,nitrofurantoin,['URODANTIN nitrofurantoin 100 mg capsule bottle pack'],['nitrofurantoin'],['Micro Labs Pty Ltd'],['21/12/2018'],"['Capsule, hard']",['Oral '],['21/12/2018'],['Active'],['nitrofurantoin'],['100mg'],,,,
1054,299380,nitrofurantoin,['NITRODANTIN nitrofurantoin 50 mg capsule bottle pack'],['nitrofurantoin'],['Micro Labs Pty Ltd'],['21/12/2018'],"['Capsule, hard']",['Oral '],['21/12/2018'],['Active'],['nitrofurantoin'],['50mg'],,,,
1055,48569,nystatin,['NILSTAT ORAL DROPS nystatin 100000 IU/mL suspension bottle'],['nystatin'],['Aspen Pharma Pty Ltd'],['18/04/1994'],"['Oral Liquid, suspension']",['Oral '],['17/02/2020'],['Active'],['nystatin'],['100000'],,,,
1056,310214,nystatin,"['TERRYWHITE CHEMMART NYSTATIN ORAL DROPS 100,000IU/mL suspension bottle']",['nystatin'],['Cipla Australia Pty Ltd'],['9/10/2018'],['Oral Liquid'],['Oral Application '],['1/04/2020'],['Active'],['nystatin'],['100000'],,,,
1057,301569,nystatin,['CHEMISTS’ OWN NYSTATIN ORAL DROPS 100000 IU/mL oral solution bottle'],['nystatin'],['Arrow Pharma Pty Ltd'],['3/04/2018'],['Oral Liquid'],['Oral Application '],['8/07/2019'],['Active'],['nystatin'],['100000'],,,,
1058,280975,nystatin,"['PHARMACY ACTION NYSTATIN ORAL DROPS 100,000 IU/mL suspension bottle']",['nystatin'],['Cipla Australia Pty Ltd'],['4/10/2016'],['Oral Liquid'],['Oral Application '],['1/04/2019'],['Active'],['nystatin'],['100000'],,,,
1059,219878,nystatin,"['PHARMACY CARE NYSTATIN ORAL DROPS nystatin 100,000IU/mL suspension bottle']",['nystatin'],['Cipla Australia Pty Ltd'],['5/02/2014'],['Oral Liquid'],['Oral Application '],['19/08/2019'],['Active'],['nystatin'],"['100000', '100']",,,,
1060,211170,nystatin,"['AMCAL NYSTATIN ORAL DROPS nystatin 100,000IU/mL oral solution bottle']",['nystatin'],['Cipla Australia Pty Ltd'],['20/06/2013'],['Oral Liquid'],['Oral Application '],['19/08/2019'],['Active'],['nystatin'],"['100000', '100']",,,,
1061,200793,nystatin,['MYCOSTATIN ORAL DROPS nystatin 100000 IU/mL oral liquid suspension bottle'],['nystatin'],['Aspen Pharma Pty Ltd'],['7/09/2012'],"['Oral Liquid, suspension']",['Oral '],['30/09/2020'],['Active'],['nystatin'],['100000'],,,,
